Orders.id,Orders.subtotal,Orders.tax,Orders.shipping,Orders.total,Orders.shipping_method,Orders.payment_status,Orders.payment_date,Orders.payment_type,Orders.payment_amount,Orders.status,Orders.customer_type
13968,41.4,0.0,9.95,71.4,1,3.0,1457629143.0,2,71.4,1,0.0
13971,171.25,0.0,9.95,177.33,2,3.0,1457631785.0,0,177.33,1,2.0
13972,28.0,0.0,9.95,37.95,1,3.0,1457632276.0,2,37.95,1,0.0
13977,32.99,0.0,9.95,42.94,1,3.0,1457637336.0,2,42.94,1,0.0
13980,14.0,0.0,9.95,23.95,1,3.0,1457638867.0,2,23.95,1,0.0
13988,7.99,0.0,0.0,7.99,2,3.0,1457656108.0,2,7.99,1,0.0
13990,136.03,0.0,9.95,145.98,1,3.0,1457660910.0,0,145.98,1,0.0
13990,136.03,0.0,9.95,145.98,1,3.0,1457660910.0,0,145.98,1,0.0
13992,58.95,0.0,9.95,68.9,1,3.0,1457665093.0,2,68.9,1,0.0
13996,16.23,0.0,6.45,16.23,1,3.0,1457673675.0,0,16.23,1,0.0
14076,24.99,0.0,9.05,22.49,0,3.0,1457976112.0,2,22.49,1,0.0
14008,93.28,0.0,9.95,103.23,1,3.0,1457716301.0,2,103.23,1,0.0
14012,55.82,0.0,9.95,65.77,1,3.0,1457962962.0,2,65.77,1,0.0
14013,335.0,0.0,0.0,335.0,2,3.0,1457962971.0,2,335.0,1,0.0
14026,30.6,0.0,0.0,30.6,2,3.0,1457963275.0,2,30.6,1,0.0
14028,207.6,0.0,9.95,196.79,2,3.0,1457963292.0,2,196.79,1,0.0
14030,26.03,0.0,9.95,35.98,2,3.0,1457963312.0,2,35.98,1,0.0
15164,26.03,0.0,9.95,35.98,2,3.0,1459862997.0,2,35.98,1,0.0
14037,89.41,7.71,9.95,98.13,1,3.0,1457963660.0,2,98.13,1,0.0
14038,150.86,0.0,6.68,150.86,0,3.0,1457963668.0,2,150.86,1,0.0
14038,150.86,0.0,6.68,150.86,0,3.0,1457963668.0,2,150.86,1,0.0
14039,42.92,0.0,0.0,38.63,0,3.0,1457963679.0,2,38.63,1,0.0
14042,18.6,1.6,0.0,20.2,0,3.0,1457963700.0,2,20.2,1,0.0
14144,121.38,0.0,7.14,119.19,1,3.0,1458143660.0,2,119.19,1,0.0
14052,52.46,0.0,7.14,62.41,1,3.0,1457888185.0,2,62.41,1,0.0
14057,38.08,0.0,9.95,48.03,1,3.0,1457901843.0,0,48.03,1,0.0
14070,31.87,0.0,9.95,40.23,1,3.0,1457946361.0,0,40.23,1,0.0
16658,88.92,0.0,9.95,98.87,1,3.0,1462463184.0,0,98.87,1,1.0
14074,46.11,0.0,9.95,56.06,2,3.0,1457969321.0,2,56.06,1,1.0
15768,61.55,0.0,9.95,71.5,2,3.0,1460985512.0,2,71.5,1,1.0
15768,61.55,0.0,9.95,71.5,2,3.0,1460985512.0,2,71.5,1,1.0
16887,173.92,0.0,9.95,183.87,2,3.0,1462716129.0,2,183.87,1,1.0
16887,173.92,0.0,9.95,183.87,2,3.0,1462716129.0,2,183.87,1,1.0
16887,173.92,0.0,9.95,183.87,2,3.0,1462716129.0,2,183.87,1,1.0
14077,88.66,0.0,9.95,98.61,2,3.0,1457980285.0,2,98.61,1,0.0
14078,54.8,0.0,9.95,64.75,2,3.0,1457982693.0,2,64.75,1,2.0
14082,69.99,0.0,0.0,69.99,0,3.0,1457990344.0,2,69.99,1,0.0
14087,6.55,0.0,0.0,6.55,0,3.0,1458002019.0,2,6.55,1,0.0
14088,69.99,0.0,5.92,69.99,0,3.0,1458008345.0,2,69.99,1,1.0
14092,125.99,0.0,0.0,113.39,2,3.0,1458012049.0,2,113.39,1,1.0
14096,18.0,0.0,9.95,27.95,2,3.0,1458049167.0,2,27.95,1,0.0
14098,9.24,0.0,0.0,9.24,0,3.0,1458053374.0,2,9.24,1,1.0
14099,208.28,0.0,7.14,197.4,1,3.0,1458054496.0,2,197.4,1,0.0
14099,208.28,0.0,7.14,197.4,1,3.0,1458054496.0,2,197.4,1,0.0
14099,208.28,0.0,7.14,197.4,1,3.0,1458054496.0,2,197.4,1,0.0
14102,54.04,0.0,9.95,63.99,1,3.0,1458056071.0,2,63.99,1,2.0
14100,76.3,0.0,7.14,86.25,1,3.0,1458054923.0,2,86.25,1,0.0
14103,69.99,6.21,5.92,76.2,0,3.0,1458058318.0,2,76.2,1,0.0
14104,125.99,0.0,0.0,125.99,2,3.0,1458060244.0,2,125.99,1,0.0
14106,24.4,0.0,9.95,33.99,2,3.0,1458062114.0,0,33.99,1,2.0
14107,115.98,10.29,7.14,141.33,2,3.0,1458062649.0,0,141.33,1,2.0
14113,24.4,0.0,9.95,34.35,2,3.0,1458067595.0,2,34.35,1,0.0
14117,186.43,0.0,9.95,177.74,1,3.0,1458073091.0,2,177.74,1,0.0
14117,186.43,0.0,9.95,177.74,1,3.0,1458073091.0,2,177.74,1,0.0
14117,186.43,0.0,9.95,177.74,1,3.0,1458073091.0,2,177.74,1,0.0
14117,186.43,0.0,9.95,177.74,1,3.0,1458073091.0,2,177.74,1,0.0
14121,149.68,0.0,7.14,159.63,1,3.0,1458078323.0,0,159.63,1,0.0
14122,65.5,0.0,9.95,75.45,2,3.0,1458079606.0,2,75.45,1,1.0
14840,65.5,0.0,9.95,75.45,2,3.0,1459219312.0,2,75.45,1,1.0
15819,65.5,0.0,9.95,75.45,2,3.0,1461083697.0,2,75.45,1,1.0
17096,65.5,0.0,9.95,75.45,2,3.0,1462927554.0,2,75.45,1,1.0
14124,155.0,0.0,9.95,164.95,2,3.0,1458080483.0,2,164.95,1,0.0
14130,36.53,0.0,7.14,46.48,1,3.0,1458086447.0,2,46.48,1,1.0
14134,164.56,0.0,0.0,148.1,2,3.0,1458097934.0,2,148.1,1,0.0
14136,17.8,0.0,9.95,27.75,2,3.0,1458104295.0,2,27.75,1,1.0
14138,133.24,0.0,9.95,143.19,2,3.0,1458131644.0,2,143.19,1,0.0
14139,58.99,0.0,6.12,58.99,0,3.0,1458131900.0,2,58.99,1,1.0
14141,17.39,0.0,9.95,27.34,2,3.0,1458137023.0,2,27.34,1,0.0
14148,42.27,0.0,9.95,52.22,2,3.0,1458148688.0,2,52.22,1,0.0
14147,54.58,0.0,9.95,64.53,2,3.0,1458148624.0,2,64.53,1,2.0
14149,13.56,1.08,9.95,24.59,2,3.0,1458153751.0,2,24.59,1,2.0
14150,252.19,0.0,7.14,252.19,2,3.0,1458156173.0,2,252.19,1,2.0
14152,26.96,0.0,9.95,34.21,1,3.0,1458160367.0,2,34.21,1,0.0
14153,22.09,0.0,0.0,22.09,0,3.0,1458163081.0,2,22.09,1,0.0
14155,115.98,0.0,0.0,115.98,2,3.0,1458165519.0,2,115.98,1,1.0
14170,286.25,0.0,7.14,286.25,2,3.0,1458227116.0,2,286.25,1,2.0
14169,68.96,0.0,0.0,68.96,0,3.0,1458226414.0,2,68.96,1,0.0
14177,78.6,0.0,9.95,88.55,1,3.0,1458238494.0,2,88.55,1,0.0
14180,24.4,0.0,9.95,33.99,2,3.0,1458239561.0,0,33.99,1,2.0
14184,45.75,0.0,9.95,55.7,2,3.0,1458243251.0,2,55.7,1,2.0
14194,168.0,0.0,9.95,177.95,2,3.0,1458252717.0,2,177.95,1,0.0
14197,99.44,0.0,9.95,99.45,2,3.0,1458261345.0,2,99.45,1,1.0
14202,169.02,0.0,9.95,178.97,1,3.0,1458282116.0,2,178.97,1,0.0
14202,169.02,0.0,9.95,178.97,1,3.0,1458282116.0,2,178.97,1,0.0
14204,32.63,2.61,0.0,35.24,0,3.0,1458305728.0,2,35.24,1,0.0
14206,23.05,0.0,9.95,30.0,2,3.0,1458307230.0,0,33.0,1,2.0
14253,165.0,0.0,9.95,158.45,2,3.0,1458496026.0,2,158.45,1,0.0
14207,34.08,0.0,9.95,44.03,1,3.0,1458312110.0,2,44.03,1,0.0
14208,30.68,0.0,9.95,40.63,1,3.0,1458313333.0,0,40.63,1,1.0
14213,85.15,0.0,9.95,90.1,2,3.0,1458319045.0,2,90.1,1,1.0
14215,27.91,0.0,9.95,37.86,1,3.0,1458565927.0,2,37.86,1,1.0
14214,107.98,0.0,0.0,107.98,0,3.0,1458565845.0,2,107.98,1,1.0
14214,107.98,0.0,0.0,107.98,0,3.0,1458565845.0,2,107.98,1,1.0
14222,83.7,0.0,9.95,93.65,1,3.0,1458342015.0,0,93.65,1,0.0
14225,21.76,0.0,9.95,31.71,2,3.0,1458496208.0,2,31.71,1,0.0
14228,19.59,1.69,0.0,21.28,0,3.0,1458565978.0,2,21.28,1,1.0
14229,4.24,0.0,0.0,4.24,0,3.0,1458566016.0,2,4.24,1,0.0
14231,47.53,0.0,9.95,52.73,2,3.0,1458496154.0,2,52.73,1,1.0
14237,16.23,0.0,6.45,16.23,1,3.0,1458356582.0,0,16.23,1,0.0
14248,25.0,0.0,9.95,34.95,2,3.0,1458566140.0,2,34.95,1,0.0
14251,36.99,0.0,0.0,36.99,1,3.0,1458406072.0,0,36.99,1,0.0
14252,58.0,0.0,9.95,67.95,2,3.0,1458496044.0,2,67.95,1,0.0
14263,59.09,0.0,9.95,69.04,2,3.0,1458496010.0,2,69.04,1,0.0
14266,74.99,0.0,0.0,74.99,2,3.0,1458495999.0,2,74.99,1,0.0
14286,32.99,2.31,9.95,45.25,1,3.0,1458486669.0,0,45.25,1,0.0
14289,37.8,0.0,9.95,43.97,1,3.0,1458495508.0,0,43.97,1,1.0
14299,128.34,0.0,9.95,138.29,2,3.0,1458509028.0,2,138.29,1,2.0
14320,64.8,0.0,9.95,68.27,1,3.0,1458534681.0,0,68.27,1,0.0
14321,126.81,0.0,9.95,136.76,1,3.0,1458537073.0,2,136.76,15,0.0
14321,126.81,0.0,9.95,136.76,1,3.0,1458537073.0,2,136.76,15,0.0
14336,16.23,0.0,6.45,16.23,0,3.0,1458556970.0,2,16.23,1,0.0
14339,46.23,0.0,9.95,56.18,2,3.0,1458565155.0,2,56.18,1,0.0
14357,24.99,0.0,9.05,24.99,0,3.0,1458579860.0,2,24.99,1,0.0
14347,85.15,0.0,9.95,86.58,1,3.0,1458575359.0,2,86.58,1,0.0
14348,171.25,0.0,7.14,177.33,2,3.0,1458575837.0,0,177.33,1,2.0
14351,27.99,0.0,0.0,27.99,2,3.0,1458577342.0,2,27.99,1,0.0
14369,106.63,0.0,9.95,105.92,2,3.0,1458585720.0,2,105.92,1,0.0
14369,106.63,0.0,9.95,105.92,2,3.0,1458585720.0,2,105.92,1,0.0
14371,115.98,0.0,7.14,129.9,2,3.0,1458586994.0,0,129.9,1,2.0
14372,15.68,0.0,0.0,15.68,0,3.0,1458588556.0,2,15.68,1,0.0
14377,79.99,0.0,9.05,79.99,0,3.0,1458591549.0,2,79.99,1,0.0
14386,16.23,0.0,0.0,16.23,0,3.0,1458599280.0,2,16.23,1,0.0
14397,21.99,0.0,9.95,31.94,2,3.0,1458608937.0,2,31.94,1,0.0
14454,24.94,0.0,9.95,34.89,2,3.0,1458662873.0,2,34.89,1,0.0
14455,57.19,0.0,0.0,56.12,1,3.0,1458663067.0,0,56.12,1,0.0
14461,97.5,0.0,9.95,97.7,1,3.0,1458671897.0,2,97.7,1,0.0
14462,45.94,0.0,9.95,55.89,2,3.0,1458672255.0,2,55.89,1,0.0
14468,133.99,0.0,9.95,135.99,2,3.0,1458676855.0,0,135.99,1,0.0
14470,259.7,0.0,0.0,259.7,2,3.0,1458678586.0,2,259.7,1,0.0
14470,259.7,0.0,0.0,259.7,2,3.0,1458678586.0,2,259.7,1,0.0
14470,259.7,0.0,0.0,259.7,2,3.0,1458678586.0,2,259.7,1,0.0
14470,259.7,0.0,0.0,259.7,2,3.0,1458678586.0,2,259.7,1,0.0
14476,115.98,10.15,7.14,126.13,2,3.0,1458681723.0,2,126.13,1,2.0
14492,38.65,0.0,9.95,48.6,2,3.0,1458698010.0,2,48.6,1,0.0
14529,33.44,0.0,9.95,40.05,2,3.0,1458739180.0,2,40.05,1,1.0
14535,66.95,0.0,9.95,76.9,1,3.0,1458741939.0,2,76.9,1,0.0
14538,335.0,0.0,7.14,335.0,2,3.0,1458747473.0,2,335.0,1,2.0
14541,104.11,0.0,9.95,109.06,2,3.0,1458751116.0,2,109.06,1,0.0
14541,104.11,0.0,9.95,109.06,2,3.0,1458751116.0,2,109.06,1,0.0
14548,34.99,0.0,7.14,53.42,0,3.0,1458756805.0,2,53.42,1,0.0
14557,32.15,0.0,9.95,42.1,2,3.0,1458766431.0,2,42.1,1,0.0
14561,117.98,0.0,0.0,117.98,0,3.0,1458767574.0,2,117.98,1,0.0
14560,93.6,0.0,0.0,93.6,0,3.0,1458767386.0,2,93.6,12,0.0
14575,19.13,0.0,9.95,29.08,2,3.0,1458782640.0,2,29.08,1,0.0
14617,629.9,0.0,9.95,576.86,2,3.0,1458835875.0,2,576.86,1,1.0
15026,85.56,0.0,9.95,95.51,2,3.0,1459491915.0,2,95.51,1,1.0
14597,34.99,0.0,0.0,34.99,0,3.0,1458803662.0,2,34.99,1,0.0
14609,14.88,0.0,0.0,13.39,1,3.0,1458823603.0,0,13.39,1,0.0
14613,13.13,0.0,9.95,23.08,1,3.0,1458833396.0,2,23.08,1,0.0
14618,34.27,0.0,9.95,44.22,1,3.0,1458836435.0,0,44.22,1,2.0
14619,34.99,0.0,0.0,34.99,0,3.0,1458837612.0,2,34.99,1,0.0
14634,25.38,0.0,0.0,25.38,0,3.0,1458859815.0,2,25.38,1,0.0
14639,16.23,0.0,0.0,16.23,0,3.0,1458864597.0,2,16.23,1,0.0
14641,115.93,0.0,9.95,125.88,2,3.0,1458867111.0,2,125.88,1,0.0
14651,163.15,0.0,0.0,163.15,2,3.0,1458892389.0,2,163.15,1,0.0
14662,53.06,0.0,9.95,63.01,2,3.0,1458914373.0,2,63.01,1,2.0
14663,159.99,0.0,0.0,159.99,2,3.0,1458916841.0,2,159.99,1,1.0
14668,16.23,0.0,0.0,16.23,0,3.0,1458928876.0,2,16.23,1,0.0
14708,110.34,0.0,9.95,109.26,2,3.0,1459003258.0,2,109.26,1,0.0
14709,32.07,0.0,0.0,32.07,0,3.0,1459003797.0,2,32.07,1,0.0
14709,32.07,0.0,0.0,32.07,0,3.0,1459003797.0,2,32.07,1,0.0
14710,58.99,0.0,0.0,58.99,0,3.0,1459004223.0,2,58.99,1,0.0
14719,46.23,3.99,9.95,60.17,2,3.0,1459023259.0,2,60.17,1,0.0
14721,178.3,15.38,0.0,193.68,2,3.0,1459024259.0,2,193.68,1,0.0
14721,178.3,15.38,0.0,193.68,2,3.0,1459024259.0,2,193.68,1,0.0
15851,75.98,6.55,0.0,82.53,1,3.0,1461114372.0,0,82.53,1,0.0
14723,47.99,0.0,9.95,57.94,2,3.0,1459026965.0,2,57.94,1,0.0
14730,80.98,0.0,0.0,72.88,0,3.0,1459033899.0,2,72.88,1,0.0
14730,80.98,0.0,0.0,72.88,0,3.0,1459033899.0,2,72.88,1,0.0
14732,155.03,0.0,0.0,155.03,2,3.0,1459039408.0,2,155.03,1,1.0
14738,24.89,0.0,0.0,24.89,0,3.0,1459046687.0,2,24.89,1,0.0
14754,26.74,0.0,9.95,36.69,2,3.0,1459107284.0,2,36.69,1,0.0
14778,52.72,0.0,9.95,62.67,1,3.0,1459133808.0,2,62.67,1,1.0
14778,52.72,0.0,9.95,62.67,1,3.0,1459133808.0,2,62.67,1,1.0
14778,52.72,0.0,9.95,62.67,1,3.0,1459133808.0,2,62.67,1,1.0
14782,95.0,0.0,9.95,104.95,2,3.0,1459140898.0,2,104.95,1,1.0
14799,24.99,0.0,0.0,24.99,0,3.0,1459173606.0,2,24.99,1,0.0
14802,18.6,0.0,7.14,18.6,0,3.0,1459178370.0,2,18.6,1,0.0
14806,231.96,0.0,7.14,259.8,2,3.0,1459181198.0,0,259.8,1,0.0
14804,115.98,0.0,7.14,129.9,2,3.0,1459180481.0,0,115.98,1,0.0
14807,66.81,0.0,9.95,76.76,2,3.0,1459181920.0,2,76.76,1,1.0
15061,15.52,0.0,0.0,15.52,0,3.0,1459599826.0,2,15.52,1,1.0
14810,166.72,0.0,9.95,176.67,2,3.0,1459182893.0,2,176.67,1,2.0
14814,99.0,0.0,7.14,99.0,0,3.0,1459189979.0,2,99.0,1,0.0
14826,64.32,0.0,9.95,67.84,2,3.0,1459200892.0,2,67.84,1,1.0
14830,18.69,0.0,0.0,18.69,1,3.0,1459207650.0,0,18.69,1,0.0
14831,16.18,0.0,0.0,16.18,2,3.0,1459207942.0,2,16.18,1,0.0
14836,15.5,1.38,0.0,16.88,0,3.0,1459216618.0,2,16.88,1,1.0
14839,148.64,0.0,9.95,158.59,2,3.0,1459218934.0,2,158.59,1,0.0
14845,286.25,0.0,0.0,286.25,2,3.0,1459225296.0,2,286.25,1,1.0
14857,41.75,0.0,9.95,51.7,2,3.0,1459257149.0,2,51.7,1,2.0
14862,15.31,0.0,9.95,25.26,1,3.0,1459266027.0,2,25.26,1,0.0
14863,263.44,0.0,0.0,263.44,2,3.0,1459267031.0,2,263.44,1,0.0
14867,58.99,0.0,0.0,58.99,0,3.0,1459268550.0,2,58.99,1,0.0
14870,31.5,0.0,9.95,41.45,1,3.0,1459272584.0,2,41.45,2,0.0
14871,337.5,0.0,0.0,337.5,0,3.0,1459273299.0,2,337.5,3,2.0
14873,19.33,1.72,9.95,29.07,2,3.0,1459274029.0,2,29.07,1,0.0
14874,30.22,0.0,9.95,37.15,2,3.0,1459276770.0,2,37.15,1,0.0
14875,30.3,0.0,0.0,30.3,2,3.0,1459279480.0,2,30.3,1,1.0
14876,926.52,0.0,9.95,843.82,1,3.0,1459279690.0,2,843.82,3,1.0
14876,926.52,0.0,9.95,843.82,1,3.0,1459279690.0,2,843.82,3,1.0
14877,19.38,0.0,0.0,19.38,0,3.0,1459280646.0,2,19.38,1,2.0
14879,103.37,0.0,9.95,113.32,1,3.0,1459281638.0,2,113.32,1,0.0
14879,103.37,0.0,9.95,113.32,1,3.0,1459281638.0,2,113.32,1,0.0
14882,30.15,0.0,9.95,40.1,2,3.0,1459284612.0,2,40.1,1,0.0
14885,92.88,0.0,0.0,92.88,2,3.0,1459285352.0,2,92.88,1,1.0
14886,31.93,0.0,9.95,41.88,2,3.0,1459286325.0,2,41.88,1,1.0
14891,6.55,0.0,0.0,6.55,0,3.0,1459290004.0,2,6.55,1,0.0
14895,286.25,0.0,0.0,286.25,2,3.0,1459297117.0,2,286.25,1,0.0
14929,106.28,0.0,9.95,105.6,1,3.0,1459355345.0,2,105.6,1,0.0
14929,106.28,0.0,9.95,105.6,1,3.0,1459355345.0,2,105.6,1,0.0
14929,106.28,0.0,9.95,105.6,1,3.0,1459355345.0,2,105.6,1,0.0
14909,33.89,0.0,9.95,43.84,1,3.0,1459322185.0,0,43.84,1,0.0
14918,28.59,0.0,9.95,38.54,2,3.0,1459343552.0,2,38.54,1,0.0
14919,115.98,0.0,7.14,129.9,0,3.0,1459346950.0,0,129.9,1,0.0
14921,115.98,0.0,7.14,129.9,2,3.0,1459347673.0,0,129.9,1,0.0
14922,115.98,0.0,7.14,129.9,2,3.0,1459347797.0,0,229.9,1,0.0
14924,5163.04,0.0,0.0,4575.0,0,3.0,1459353594.0,2,4575.0,1,0.0
15862,465.52,0.0,0.0,412.5,0,3.0,1461161444.0,0,412.5,1,0.0
14928,19.07,0.0,7.14,19.07,0,3.0,1459354852.0,2,19.07,1,0.0
14930,35.98,0.0,0.0,35.98,2,3.0,1459355397.0,2,35.98,1,0.0
14931,60.0,0.0,0.0,60.0,0,3.0,1459358457.0,2,60.0,1,1.0
14934,75.6,0.0,9.95,85.55,1,3.0,1459363344.0,2,85.55,1,1.0
14939,26.0,0.0,0.0,26.0,1,3.0,1459366333.0,0,26.0,1,0.0
14940,181.25,0.0,13.95,177.07,1,3.0,1459366928.0,2,177.07,1,0.0
14941,29.19,0.0,9.95,36.22,2,3.0,1459368395.0,2,36.22,1,0.0
14942,37.18,0.0,9.95,47.13,2,3.0,1459368960.0,2,47.13,1,2.0
14951,14.97,0.0,0.0,14.97,0,3.0,1459377321.0,2,14.97,1,0.0
14953,58.99,0.0,0.0,58.99,0,3.0,1459381246.0,2,58.99,1,1.0
14958,132.19,0.0,9.95,142.14,2,3.0,1459382414.0,2,142.14,1,0.0
14964,133.99,0.0,7.14,135.99,2,3.0,1459389638.0,0,135.99,1,2.0
14965,15.5,0.0,0.0,15.5,1,3.0,1459390934.0,0,15.5,1,0.0
15044,286.25,0.0,0.0,286.25,2,3.0,1459532112.0,2,286.25,1,0.0
14982,287.05,25.12,9.95,322.12,2,3.0,1459422223.0,2,322.12,1,0.0
14982,287.05,25.12,9.95,322.12,2,3.0,1459422223.0,2,322.12,1,0.0
14984,14.85,0.0,0.0,14.85,0,3.0,1459426421.0,2,14.85,1,0.0
14985,204.99,0.0,9.95,194.99,1,3.0,1459430263.0,0,204.94,1,0.0
14986,99.0,0.0,9.95,99.99,2,3.0,1459430415.0,0,99.99,1,2.0
14994,13.48,1.08,7.14,14.56,0,3.0,1459440299.0,2,14.56,1,0.0
14996,37.18,0.0,9.95,47.13,2,3.0,1459442845.0,2,47.13,1,2.0
14997,82.53,0.0,9.95,92.48,2,3.0,1459443227.0,2,92.48,1,2.0
15002,167.04,0.0,9.95,176.99,1,3.0,1459453504.0,2,176.99,1,0.0
15008,17.48,0.0,9.95,27.43,2,3.0,1459457014.0,2,27.43,1,2.0
15043,115.98,0.0,7.14,104.38,2,3.0,1459529687.0,2,104.38,1,2.0
15045,54.1,0.0,9.95,66.38,2,3.0,1459535061.0,0,66.38,1,2.0
15047,15.31,0.0,0.0,15.31,0,3.0,1459541509.0,2,15.31,1,0.0
15056,19.07,0.0,0.0,19.07,1,3.0,1459557880.0,0,19.07,1,0.0
15063,41.4,0.0,9.95,47.21,1,3.0,1459601006.0,2,47.21,1,0.0
15064,17.52,0.0,9.95,27.47,2,3.0,1459605482.0,2,27.47,1,0.0
15069,13.48,1.08,0.0,13.21,2,3.0,1459621413.0,2,13.21,1,1.0
15075,21.99,0.0,9.95,31.94,2,3.0,1459637072.0,2,31.94,1,0.0
15146,125.99,0.0,7.14,122.21,2,3.0,1459803402.0,2,122.21,1,2.0
15083,52.5,0.0,9.95,62.45,1,3.0,1459657709.0,0,62.45,1,0.0
15093,70.03,0.0,9.95,79.98,2,3.0,1459700162.0,2,79.98,1,0.0
15170,11.34,0.0,7.14,11.34,0,3.0,1459871769.0,0,11.34,1,0.0
15098,171.91,0.0,9.95,164.67,1,3.0,1459710480.0,2,164.67,1,0.0
15098,171.91,0.0,9.95,164.67,1,3.0,1459710480.0,2,164.67,1,0.0
15098,171.91,0.0,9.95,164.67,1,3.0,1459710480.0,2,164.67,1,0.0
15098,171.91,0.0,9.95,164.67,1,3.0,1459710480.0,2,164.67,1,0.0
15099,149.68,0.0,9.95,159.63,1,3.0,1459710914.0,2,159.63,1,0.0
15102,74.99,6.66,0.0,74.15,2,3.0,1459717313.0,2,74.15,1,0.0
15109,164.56,0.0,0.0,164.56,1,3.0,1459734750.0,0,164.56,1,0.0
15112,5.28,0.0,0.0,5.28,2,3.0,1459743818.0,2,5.28,1,0.0
15120,94.9,0.0,9.95,104.85,2,3.0,1459777795.0,2,104.85,1,0.0
15113,72.8,0.0,9.95,82.75,2,3.0,1459745077.0,2,82.75,1,1.0
15121,46.5,0.0,9.95,56.45,1,3.0,1459779402.0,2,56.45,1,0.0
15122,54.1,0.0,9.95,58.64,2,3.0,1459780500.0,2,58.64,1,0.0
15123,102.53,0.0,9.95,112.48,1,3.0,1459781432.0,2,112.48,1,0.0
15123,102.53,0.0,9.95,112.48,1,3.0,1459781432.0,2,112.48,1,0.0
15126,23.98,0.0,9.95,33.93,2,3.0,1459783699.0,2,33.93,1,2.0
15127,80.47,0.0,9.95,90.42,1,3.0,1459783970.0,2,90.42,1,0.0
15128,48.84,0.0,9.95,53.91,2,3.0,1459786636.0,2,53.91,1,0.0
15631,30.94,0.0,9.95,40.89,2,3.0,1460670947.0,2,40.89,1,2.0
15130,286.25,0.0,7.14,318.9,2,3.0,1459787540.0,2,318.9,1,2.0
15931,61.76,0.0,9.95,71.71,1,3.0,1461261456.0,2,71.71,1,0.0
15132,168.75,0.0,9.95,178.7,2,3.0,1459790580.0,2,178.7,1,0.0
15135,18.88,0.0,0.0,18.88,0,3.0,1459793215.0,2,18.88,1,0.0
15140,43.4,0.0,9.95,53.35,1,3.0,1459799111.0,2,53.35,1,0.0
15137,53.54,0.0,9.95,63.49,1,3.0,1459795169.0,2,63.49,1,0.0
15138,112.98,0.0,0.0,112.98,0,3.0,1459796270.0,2,112.98,1,0.0
15138,112.98,0.0,0.0,112.98,0,3.0,1459796270.0,2,112.98,1,0.0
15139,21.31,0.0,9.95,31.26,1,3.0,1459797998.0,2,31.26,1,0.0
15144,27.99,0.0,0.0,27.99,0,3.0,1459802390.0,2,27.99,5,0.0
15145,27.99,0.0,0.0,25.19,0,3.0,1459802764.0,2,25.19,4,0.0
15143,124.2,0.0,9.95,134.15,2,3.0,1459802066.0,2,134.15,1,0.0
15152,45.54,0.0,9.95,55.49,1,3.0,1459814916.0,2,55.49,1,1.0
15153,19.45,0.0,9.95,29.4,2,3.0,1459815956.0,2,29.4,1,0.0
15154,43.25,0.0,9.95,48.87,1,3.0,1459816766.0,2,48.87,1,1.0
15155,42.88,0.0,9.95,52.83,1,3.0,1459816945.0,2,52.83,1,0.0
15155,42.88,0.0,9.95,52.83,1,3.0,1459816945.0,2,52.83,1,0.0
15161,29.98,0.0,0.0,29.98,1,3.0,1459828741.0,0,29.98,1,0.0
15163,125.99,0.0,7.14,125.99,2,3.0,1459862203.0,2,125.99,1,2.0
15168,95.24,0.0,9.95,105.19,1,3.0,1459865942.0,2,105.19,1,1.0
15171,53.06,0.0,9.95,63.01,2,3.0,1459873244.0,2,63.01,1,2.0
15172,26.06,0.0,9.95,36.01,2,3.0,1459875105.0,2,36.01,1,2.0
15174,54.82,0.0,9.95,64.77,1,3.0,1459878824.0,0,64.77,1,1.0
15182,68.76,0.0,9.95,78.71,1,3.0,1459890449.0,2,78.71,1,0.0
15184,36.75,0.0,9.95,46.7,1,3.0,1459896189.0,2,46.7,1,0.0
15189,19.14,0.0,9.95,29.09,1,3.0,1459901832.0,0,29.09,1,1.0
15190,15.5,0.0,0.0,15.5,0,3.0,1459902026.0,2,15.5,1,1.0
15193,17.11,0.0,0.0,17.11,0,3.0,1459906332.0,2,17.11,1,0.0
15199,58.38,0.0,9.95,68.33,2,3.0,1459924524.0,2,68.33,1,0.0
15210,184.4,0.0,9.95,194.35,2,3.0,1459961310.0,2,194.35,1,0.0
16774,184.4,0.0,9.95,194.35,2,3.0,1462564581.0,2,194.35,1,0.0
15211,61.57,0.0,9.95,71.52,2,3.0,1459961522.0,2,71.52,1,2.0
15212,6.55,0.58,7.14,7.13,0,3.0,1459962681.0,2,6.55,1,0.0
15215,15.75,0.0,9.95,15.75,1,3.0,1459968685.0,2,15.75,1,0.0
16642,846.45,0.0,9.95,846.45,1,3.0,1462454533.0,2,846.45,5,0.0
16642,846.45,0.0,9.95,846.45,1,3.0,1462454533.0,2,846.45,5,0.0
15223,270.18,0.0,9.95,293.8,1,3.0,1459975186.0,0,280.13,1,0.0
15224,8.99,0.0,7.14,8.09,0,3.0,1459977402.0,2,8.09,1,0.0
15227,58.99,0.0,0.0,58.99,0,3.0,1459979688.0,2,58.99,1,0.0
15234,12.93,0.0,0.0,12.93,0,3.0,1459992989.0,2,12.93,1,0.0
15235,132.6,0.0,0.0,132.6,0,3.0,1459993029.0,2,132.6,1,0.0
15235,132.6,0.0,0.0,132.6,0,3.0,1459993029.0,2,132.6,1,0.0
